dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
2011-05-07,2,0,5,12,0,6,0,1,0.6,0.6212,0.4,0.194,373
2011-05-07,2,0,5,13,0,6,0,1,0.6,0.6212,0.35,0.2836,436
2011-05-07,2,0,5,14,0,6,0,3,0.6,0.6212,0.35,0.1642,378
2011-05-07,2,0,5,15,0,6,0,1,0.6,0.6212,0.38,0.2537,378
2011-05-07,2,0,5,16,0,6,0,1,0.6,0.6212,0.38,0.194,342
2011-05-07,2,0,5,17,0,6,0,1,0.58,0.5455,0.4,0.2239,354
2011-05-07,2,0,5,18,0,6,0,1,0.58,0.5455,0.37,0.1642,289
2011-05-07,2,0,5,19,0,6,0,1,0.56,0.5303,0.43,0.194,267
2011-05-07,2,0,5,20,0,6,0,1,0.56,0.5303,0.43,0.1343,219
2011-05-07,2,0,5,21,0,6,0,1,0.54,0.5152,0.49,0.2239,182
2011-05-07,2,0,5,22,0,6,0,1,0.54,0.5152,0.49,0.194,120
2011-05-07,2,0,5,23,0,6,0,1,0.5,0.4848,0.59,0.1045,119
2011-05-08,2,0,5,0,0,0,0,2,0.5,0.4848,0.59,0.1045,100
2011-05-08,2,0,5,1,0,0,0,2,0.52,0.5,0.55,0.0,64
2011-05-08,2,0,5,2,0,0,0,1,0.48,0.4697,0.63,0.0,59
2011-05-08,2,0,5,3,0,0,0,1,0.46,0.4545,0.72,0.0896,31
2011-05-08,2,0,5,4,0,0,0,1,0.42,0.4242,0.82,0.0,10
2011-05-08,2,0,5,5,0,0,0,2,0.44,0.4394,0.77,0.0,5
2011-05-08,2,0,5,6,0,0,0,2,0.44,0.4394,0.82,0.0,6
2011-05-08,2,0,5,7,0,0,0,2,0.46,0.4545,0.82,0.0,23
2011-05-08,2,0,5,8,0,0,0,1,0.52,0.5,0.63,0.1343,86
2011-05-08,2,0,5,9,0,0,0,1,0.56,0.5303,0.52,0.2239,160
2011-05-08,2,0,5,10,0,0,0,1,0.58,0.5455,0.49,0.1343,244
2011-05-08,2,0,5,11,0,0,0,1,0.58,0.5455,0.49,0.0896,340
2011-05-08,2,0,5,12,0,0,0,1,0.6,0.6212,0.46,0.0896,382
2011-05-08,2,0,5,13,0,0,0,1,0.6,0.6212,0.49,0.1343,390
2011-05-08,2,0,5,14,0,0,0,1,0.6,0.6212,0.49,0.0,366
2011-05-08,2,0,5,15,0,0,0,1,0.6,0.6212,0.49,0.0,358
2011-05-08,2,0,5,16,0,0,0,1,0.6,0.6212,0.46,0.1045,385
2011-05-08,2,0,5,17,0,0,0,3,0.58,0.5455,0.49,0.2836,351
2011-05-08,2,0,5,18,0,0,0,1,0.58,0.5455,0.49,0.0,268
2011-05-08,2,0,5,19,0,0,0,1,0.56,0.5303,0.64,0.0,239
2011-05-08,2,0,5,20,0,0,0,1,0.52,0.5,0.77,0.1343,174
2011-05-08,2,0,5,21,0,0,0,1,0.52,0.5,0.77,0.0896,127
2011-05-08,2,0,5,22,0,0,0,1,0.5,0.4848,0.88,0.0896,115
2011-05-08,2,0,5,23,0,0,0,1,0.46,0.4545,0.88,0.0896,50
2011-05-09,2,0,5,0,0,1,1,1,0.46,0.4545,0.82,0.0896,53
2011-05-09,2,0,5,1,0,1,1,1,0.44,0.4394,0.88,0.0,33
2011-05-09,2,0,5,2,0,1,1,1,0.44,0.4394,0.94,0.0,8
2011-05-09,2,0,5,3,0,1,1,1,0.46,0.4545,0.82,0.0896,7
2011-05-09,2,0,5,4,0,1,1,1,0.42,0.4242,0.82,0.1642,4
2011-05-09,2,0,5,5,0,1,1,1,0.42,0.4242,0.77,0.1642,23
2011-05-09,2,0,5,6,0,1,1,1,0.44,0.4394,0.72,0.2537,89
2011-05-09,2,0,5,7,0,1,1,1,0.48,0.4697,0.63,0.2537,237
2011-05-09,2,0,5,8,0,1,1,1,0.52,0.5,0.55,0.2239,374
2011-05-09,2,0,5,9,0,1,1,1,0.54,0.5152,0.56,0.1642,178
2011-05-09,2,0,5,10,0,1,1,1,0.56,0.5303,0.52,0.194,119
2011-05-09,2,0,5,11,0,1,1,1,0.6,0.6212,0.46,0.2239,125
2011-05-09,2,0,5,12,0,1,1,1,0.6,0.6212,0.43,0.194,195
2011-05-09,2,0,5,13,0,1,1,1,0.62,0.6212,0.38,0.2836,174
2011-05-09,2,0,5,14,0,1,1,1,0.62,0.6212,0.41,0.2239,162
2011-05-09,2,0,5,15,0,1,1,1,0.62,0.6212,0.41,0.2239,199
2011-05-09,2,0,5,16,0,1,1,1,0.64,0.6212,0.38,0.2239,304
2011-05-09,2,0,5,17,0,1,1,1,0.62,0.6212,0.38,0.2537,598
2011-05-09,2,0,5,18,0,1,1,1,0.62,0.6212,0.38,0.2985,524
2011-05-09,2,0,5,19,0,1,1,1,0.58,0.5455,0.43,0.194,384
2011-05-09,2,0,5,20,0,1,1,1,0.54,0.5152,0.49,0.194,239
2011-05-09,2,0,5,21,0,1,1,1,0.52,0.5,0.59,0.1343,156
2011-05-09,2,0,5,22,0,1,1,1,0.52,0.5,0.68,0.0896,116
2011-05-09,2,0,5,23,0,1,1,1,0.5,0.4848,0.68,0.0896,61
2011-05-10,2,0,5,0,0,2,1,1,0.48,0.4697,0.63,0.0,18
2011-05-10,2,0,5,1,0,2,1,1,0.46,0.4545,0.59,0.0896,15
2011-05-10,2,0,5,2,0,2,1,1,0.44,0.4394,0.58,0.1343,5
2011-05-10,2,0,5,3,0,2,1,1,0.44,0.4394,0.54,0.194,4
2011-05-10,2,0,5,4,0,2,1,1,0.42,0.4242,0.62,0.2537,2
2011-05-10,2,0,5,5,0,2,1,1,0.4,0.4091,0.66,0.2239,29
2011-05-10,2,0,5,6,0,2,1,1,0.42,0.4242,0.67,0.1343,112
2011-05-10,2,0,5,7,0,2,1,2,0.44,0.4394,0.62,0.1343,314
2011-05-10,2,0,5,8,0,2,1,2,0.5,0.4848,0.51,0.1045,425
2011-05-10,2,0,5,9,0,2,1,2,0.52,0.5,0.48,0.1045,205
2011-05-10,2,0,5,10,0,2,1,2,0.56,0.5303,0.37,0.0896,127
2011-05-10,2,0,5,11,0,2,1,2,0.56,0.5303,0.43,0.1343,125
2011-05-10,2,0,5,12,0,2,1,2,0.6,0.6212,0.38,0.0,217
2011-05-10,2,0,5,13,0,2,1,2,0.62,0.6212,0.38,0.2537,202
2011-05-10,2,0,5,14,0,2,1,2,0.62,0.6212,0.33,0.0,176
2011-05-10,2,0,5,15,0,2,1,2,0.64,0.6212,0.33,0.0896,180
2011-05-10,2,0,5,16,0,2,1,1,0.66,0.6212,0.31,0.1045,327
2011-05-10,2,0,5,17,0,2,1,1,0.64,0.6212,0.33,0.0,611
2011-05-10,2,0,5,18,0,2,1,1,0.64,0.6212,0.29,0.1343,550
2011-05-10,2,0,5,19,0,2,1,1,0.6,0.6212,0.43,0.2239,434
2011-05-10,2,0,5,20,0,2,1,1,0.54,0.5152,0.6,0.1343,291
2011-05-10,2,0,5,21,0,2,1,1,0.54,0.5152,0.52,0.0,203
2011-05-10,2,0,5,22,0,2,1,1,0.52,0.5,0.55,0.1045,150
2011-05-10,2,0,5,23,0,2,1,2,0.52,0.5,0.59,0.1343,81
2011-05-11,2,0,5,0,0,3,1,2,0.52,0.5,0.55,0.1343,38
2011-05-11,2,0,5,1,0,3,1,2,0.5,0.4848,0.59,0.1045,20
2011-05-11,2,0,5,2,0,3,1,1,0.52,0.5,0.59,0.0,10
2011-05-11,2,0,5,3,0,3,1,1,0.5,0.4848,0.63,0.2239,3
2011-05-11,2,0,5,4,0,3,1,2,0.48,0.4697,0.88,0.1343,2
2011-05-11,2,0,5,5,0,3,1,1,0.46,0.4545,0.88,0.1343,20
2011-05-11,2,0,5,6,0,3,1,1,0.46,0.4545,0.82,0.1343,99
2011-05-11,2,0,5,7,0,3,1,1,0.48,0.4697,0.72,0.194,318
2011-05-11,2,0,5,8,0,3,1,1,0.48,0.4697,0.77,0.2537,442
2011-05-11,2,0,5,9,0,3,1,1,0.52,0.5,0.72,0.1343,203
2011-05-11,2,0,5,10,0,3,1,1,0.54,0.5152,0.68,0.0896,154
2011-05-11,2,0,5,11,0,3,1,1,0.56,0.5303,0.64,0.0896,141
2011-05-11,2,0,5,12,0,3,1,1,0.6,0.6212,0.56,0.0,226
2011-05-11,2,0,5,13,0,3,1,1,0.62,0.6212,0.5,0.0,193
2011-05-11,2,0,5,14,0,3,1,1,0.62,0.6212,0.53,0.0896,177
2011-05-11,2,0,5,15,0,3,1,1,0.64,0.6212,0.41,0.0,179
2011-05-11,2,0,5,16,0,3,1,1,0.66,0.6212,0.39,0.0,289
2011-05-11,2,0,5,17,0,3,1,1,0.64,0.6212,0.47,0.1045,259
2011-05-11,2,0,5,18,0,3,1,1,0.62,0.6212,0.5,0.2985,274
2011-05-11,2,0,5,19,0,3,1,1,0.56,0.5303,0.52,0.1343,401
2011-05-11,2,0,5,20,0,3,1,1,0.54,0.5152,0.64,0.1343,273
2011-05-11,2,0,5,21,0,3,1,1,0.54,0.5152,0.6,0.0,234
2011-05-11,2,0,5,22,0,3,1,1,0.5,0.4848,0.72,0.2537,146
2011-05-11,2,0,5,23,0,3,1,1,0.46,0.4545,0.88,0.2537,81
2011-05-12,2,0,5,0,0,4,1,2,0.46,0.4545,0.88,0.2239,44
2011-05-12,2,0,5,1,0,4,1,1,0.46,0.4545,0.88,0.2239,17
2011-05-12,2,0,5,2,0,4,1,1,0.44,0.4394,0.94,0.194,15
2011-05-12,2,0,5,3,0,4,1,1,0.44,0.4394,0.88,0.1343,5
2011-05-12,2,0,5,4,0,4,1,1,0.42,0.4242,0.94,0.0,6
2011-05-12,2,0,5,5,0,4,1,1,0.42,0.4242,0.94,0.1343,29
2011-05-12,2,0,5,6,0,4,1,1,0.44,0.4394,0.88,0.0,112
2011-05-12,2,0,5,7,0,4,1,1,0.46,0.4545,0.88,0.1343,297
2011-05-12,2,0,5,8,0,4,1,1,0.48,0.4697,0.82,0.194,421
2011-05-12,2,0,5,9,0,4,1,2,0.5,0.4848,0.77,0.2836,212
2011-05-12,2,0,5,10,0,4,1,2,0.54,0.5152,0.68,0.2239,147
2011-05-12,2,0,5,11,0,4,1,1,0.58,0.5455,0.6,0.2239,179
2011-05-12,2,0,5,12,0,4,1,1,0.58,0.5455,0.6,0.2239,207
2011-05-12,2,0,5,13,0,4,1,2,0.62,0.6212,0.57,0.2985,218
2011-05-12,2,0,5,14,0,4,1,2,0.62,0.6061,0.61,0.2239,191
2011-05-12,2,0,5,15,0,4,1,2,0.64,0.6212,0.53,0.2537,217
2011-05-12,2,0,5,16,0,4,1,2,0.64,0.6212,0.57,0.2537,288
2011-05-12,2,0,5,17,0,4,1,2,0.64,0.6212,0.57,0.194,594
2011-05-12,2,0,5,18,0,4,1,1,0.62,0.6061,0.69,0.2239,527
2011-05-12,2,0,5,19,0,4,1,2,0.6,0.6061,0.64,0.194,364
2011-05-12,2,0,5,20,0,4,1,1,0.6,0.6061,0.64,0.194,276
2011-05-12,2,0,5,21,0,4,1,1,0.56,0.5303,0.83,0.1343,223
2011-05-12,2,0,5,22,0,4,1,1,0.54,0.5152,0.83,0.194,172
2011-05-12,2,0,5,23,0,4,1,2,0.54,0.5152,0.77,0.194,103
2011-05-13,2,0,5,0,0,5,1,2,0.52,0.5,0.83,0.1642,52
2011-05-13,2,0,5,1,0,5,1,1,0.52,0.5,0.83,0.1642,20
2011-05-13,2,0,5,2,0,5,1,2,0.5,0.4848,0.88,0.1343,11
2011-05-13,2,0,5,3,0,5,1,2,0.5,0.4848,0.88,0.1343,4
2011-05-13,2,0,5,4,0,5,1,3,0.5,0.4848,0.88,0.1642,5
2011-05-13,2,0,5,5,0,5,1,2,0.5,0.4848,0.88,0.194,25
2011-05-13,2,0,5,6,0,5,1,3,0.5,0.4848,0.88,0.1343,82
2011-05-13,2,0,5,7,0,5,1,3,0.5,0.4848,0.88,0.1642,157
2011-05-13,2,0,5,8,0,5,1,2,0.5,0.4848,0.88,0.194,387
2011-05-13,2,0,5,9,0,5,1,2,0.5,0.4848,0.88,0.194,233
2011-05-13,2,0,5,10,0,5,1,2,0.52,0.5,0.83,0.1343,130
2011-05-13,2,0,5,11,0,5,1,2,0.52,0.5,0.83,0.1642,146
2011-05-13,2,0,5,12,0,5,1,2,0.52,0.5,0.88,0.194,223
2011-05-13,2,0,5,13,0,5,1,2,0.52,0.5,0.88,0.3881,226
2011-05-13,2,0,5,14,0,5,1,2,0.52,0.5,0.87,0.2836,190
2011-05-13,2,0,5,15,0,5,1,2,0.52,0.5,0.88,0.1642,198
2011-05-13,2,0,5,16,0,5,1,2,0.52,0.5,0.88,0.1343,300
2011-05-13,2,0,5,17,0,5,1,3,0.52,0.5,0.88,0.1642,491
2011-05-13,2,0,5,18,0,5,1,3,0.52,0.5,0.88,0.1642,398
2011-05-13,2,0,5,19,0,5,1,2,0.52,0.5,0.83,0.194,270
2011-05-13,2,0,5,20,0,5,1,2,0.52,0.5,0.83,0.1343,152
2011-05-13,2,0,5,21,0,5,1,2,0.52,0.5,0.84,0.1642,154
2011-05-13,2,0,5,22,0,5,1,2,0.52,0.5,0.83,0.2239,132
2011-05-13,2,0,5,23,0,5,1,3,0.5,0.4848,0.88,0.1642,119
2011-05-14,2,0,5,0,0,6,0,2,0.5,0.4848,0.88,0.1343,102
2011-05-14,2,0,5,1,0,6,0,2,0.5,0.4848,0.88,0.1343,82
2011-05-14,2,0,5,2,0,6,0,2,0.5,0.4848,0.88,0.1343,52
2011-05-14,2,0,5,3,0,6,0,2,0.5,0.4848,0.88,0.1343,35
2011-05-14,2,0,5,4,0,6,0,2,0.5,0.4848,0.82,0.1642,5
2011-05-14,2,0,5,5,0,6,0,2,0.5,0.4848,0.82,0.1045,14
2011-05-14,2,0,5,6,0,6,0,2,0.5,0.4848,0.88,0.1045,11
2011-05-14,2,0,5,7,0,6,0,3,0.48,0.4697,1.0,0.0,32
2011-05-14,2,0,5,8,0,6,0,3,0.5,0.4848,0.94,0.0,88
2011-05-14,2,0,5,9,0,6,0,2,0.52,0.5,0.94,0.0896,100
2011-05-14,2,0,5,10,0,6,0,2,0.52,0.5,0.94,0.1642,167
2011-05-14,2,0,5,11,0,6,0,2,0.52,0.5,0.94,0.1343,279
2011-05-14,2,0,5,12,0,6,0,3,0.52,0.5,1.0,0.0896,279
2011-05-14,2,0,5,13,0,6,0,3,0.52,0.5,1.0,0.0896,248
2011-05-14,2,0,5,14,0,6,0,2,0.54,0.5152,0.94,0.1343,216
2011-05-14,2,0,5,15,0,6,0,2,0.54,0.5152,0.94,0.1642,294
2011-05-14,2,0,5,16,0,6,0,2,0.54,0.5152,0.94,0.194,295
2011-05-14,2,0,5,17,0,6,0,2,0.56,0.5303,0.88,0.194,272
2011-05-14,2,0,5,18,0,6,0,2,0.56,0.5303,0.88,0.2239,304
2011-05-14,2,0,5,19,0,6,0,3,0.54,0.5152,0.94,0.1343,248
2011-05-14,2,0,5,20,0,6,0,3,0.54,0.5152,0.94,0.1343,157
2011-05-14,2,0,5,21,0,6,0,3,0.54,0.5152,0.94,0.2239,59
2011-05-14,2,0,5,22,0,6,0,3,0.54,0.5152,0.94,0.1642,26
2011-05-14,2,0,5,23,0,6,0,3,0.52,0.5,1.0,0.194,44
2011-05-15,2,0,5,0,0,0,0,2,0.52,0.5,1.0,0.0,39
2011-05-15,2,0,5,1,0,0,0,2,0.52,0.5,1.0,0.1045,47
2011-05-15,2,0,5,2,0,0,0,2,0.52,0.5,1.0,0.1343,50
2011-05-15,2,0,5,3,0,0,0,2,0.52,0.5,1.0,0.0,32
2011-05-15,2,0,5,4,0,0,0,2,0.52,0.5,1.0,0.0,13
2011-05-15,2,0,5,5,0,0,0,3,0.52,0.5,1.0,0.1045,14
2011-05-15,2,0,5,6,0,0,0,2,0.52,0.5,1.0,0.1343,17
2011-05-15,2,0,5,7,0,0,0,2,0.52,0.5,1.0,0.1343,42
2011-05-15,2,0,5,8,0,0,0,2,0.54,0.5152,0.94,0.1343,70
2011-05-15,2,0,5,9,0,0,0,1,0.58,0.5455,0.83,0.2537,134
2011-05-15,2,0,5,10,0,0,0,1,0.58,0.5455,0.83,0.2239,226
2011-05-15,2,0,5,11,0,0,0,1,0.6,0.5758,0.78,0.2239,322
2011-05-15,2,0,5,12,0,0,0,1,0.62,0.5909,0.73,0.2985,367
2011-05-15,2,0,5,13,0,0,0,1,0.62,0.5909,0.73,0.2836,456
2011-05-15,2,0,5,14,0,0,0,1,0.64,0.6061,0.73,0.194,437
2011-05-15,2,0,5,15,0,0,0,1,0.66,0.6212,0.69,0.2537,459
2011-05-15,2,0,5,16,0,0,0,1,0.64,0.6061,0.69,0.2537,440
2011-05-15,2,0,5,17,0,0,0,3,0.56,0.5303,0.78,0.3582,392
2011-05-15,2,0,5,18,0,0,0,1,0.56,0.5303,0.78,0.2537,237
2011-05-15,2,0,5,19,0,0,0,1,0.56,0.5303,0.83,0.1045,231
2011-05-15,2,0,5,20,0,0,0,1,0.54,0.5152,0.88,0.0,191
2011-05-15,2,0,5,21,0,0,0,1,0.54,0.5152,0.88,0.0,151
2011-05-15,2,0,5,22,0,0,0,1,0.56,0.5303,0.83,0.0,117
2011-05-15,2,0,5,23,0,0,0,1,0.54,0.5152,0.88,0.2239,69
2011-05-16,2,0,5,0,0,1,1,1,0.52,0.5,0.94,0.1045,38
2011-05-16,2,0,5,1,0,1,1,1,0.52,0.5,0.94,0.1343,14
2011-05-16,2,0,5,2,0,1,1,1,0.5,0.4848,1.0,0.0896,13
2011-05-16,2,0,5,3,0,1,1,1,0.5,0.4848,0.94,0.1642,4
2011-05-16,2,0,5,4,0,1,1,1,0.5,0.4848,1.0,0.1343,6
2011-05-16,2,0,5,5,0,1,1,1,0.5,0.4848,0.93,0.194,21
2011-05-16,2,0,5,6,0,1,1,1,0.52,0.5,0.88,0.1642,104
2011-05-16,2,0,5,7,0,1,1,1,0.52,0.5,0.83,0.2836,272
2011-05-16,2,0,5,8,0,1,1,1,0.56,0.5303,0.73,0.2985,394
2011-05-16,2,0,5,9,0,1,1,1,0.6,0.5909,0.69,0.194,194
2011-05-16,2,0,5,10,0,1,1,1,0.62,0.6061,0.65,0.0896,112
2011-05-16,2,0,5,11,0,1,1,1,0.64,0.6212,0.57,0.0,185
2011-05-16,2,0,5,12,0,1,1,1,0.66,0.6212,0.54,0.0896,209
2011-05-16,2,0,5,13,0,1,1,1,0.68,0.6364,0.51,0.0,214
2011-05-16,2,0,5,14,0,1,1,1,0.68,0.6364,0.51,0.0,193
2011-05-16,2,0,5,15,0,1,1,1,0.72,0.6667,0.51,0.0,165
2011-05-16,2,0,5,16,0,1,1,3,0.6,0.5758,0.78,0.2537,226
2011-05-16,2,0,5,17,0,1,1,1,0.58,0.5455,0.88,0.2239,274
2011-05-16,2,0,5,18,0,1,1,3,0.58,0.5455,0.83,0.194,453
2011-05-16,2,0,5,19,0,1,1,1,0.58,0.5455,0.83,0.2537,308
2011-05-16,2,0,5,20,0,1,1,1,0.58,0.5455,0.83,0.0,198
2011-05-16,2,0,5,21,0,1,1,1,0.58,0.5455,0.83,0.0,177
2011-05-16,2,0,5,22,0,1,1,1,0.56,0.5303,0.88,0.0896,127
2011-05-16,2,0,5,23,0,1,1,1,0.56,0.5303,0.88,0.0896,57
2011-05-17,2,0,5,0,0,2,1,2,0.56,0.5303,0.88,0.0,31
2011-05-17,2,0,5,1,0,2,1,3,0.56,0.5303,0.88,0.0,13
2011-05-17,2,0,5,2,0,2,1,3,0.56,0.5303,0.88,0.0,8
2011-05-17,2,0,5,3,0,2,1,3,0.54,0.5152,0.94,0.2537,4
2011-05-17,2,0,5,4,0,2,1,3,0.54,0.5152,0.94,0.2537,4
2011-05-17,2,0,5,5,0,2,1,3,0.52,0.5,0.94,0.2537,22
2011-05-17,2,0,5,6,0,2,1,3,0.52,0.5,0.94,0.2537,49
2011-05-17,2,0,5,7,0,2,1,2,0.52,0.5,0.94,0.2537,151
2011-05-17,2,0,5,8,0,2,1,2,0.52,0.5,0.94,0.2985,347
2011-05-17,2,0,5,9,0,2,1,2,0.54,0.5152,0.88,0.2537,207
2011-05-17,2,0,5,10,0,2,1,3,0.54,0.5152,0.88,0.2537,104
2011-05-17,2,0,5,11,0,2,1,2,0.56,0.5303,0.83,0.4179,130
2011-05-17,2,0,5,12,0,2,1,3,0.56,0.5303,0.83,0.4179,153
2011-05-17,2,0,5,13,0,2,1,2,0.56,0.5303,0.88,0.3284,172
2011-05-17,2,0,5,14,0,2,1,1,0.62,0.5909,0.73,0.4627,184
2011-05-17,2,0,5,15,0,2,1,1,0.62,0.6061,0.69,0.4478,210
2011-05-17,2,0,5,16,0,2,1,1,0.62,0.6061,0.61,0.3284,290
2011-05-17,2,0,5,17,0,2,1,1,0.62,0.6061,0.65,0.4179,604
2011-05-17,2,0,5,18,0,2,1,1,0.6,0.5909,0.69,0.2985,480
2011-05-17,2,0,5,19,0,2,1,1,0.6,0.5909,0.69,0.2537,349
2011-05-17,2,0,5,20,0,2,1,1,0.58,0.5455,0.83,0.4179,283
2011-05-17,2,0,5,21,0,2,1,1,0.54,0.5152,0.88,0.2537,174
2011-05-17,2,0,5,22,0,2,1,2,0.54,0.5152,0.88,0.2836,98
2011-05-17,2,0,5,23,0,2,1,2,0.54,0.5152,0.88,0.2537,56
2011-05-18,2,0,5,0,0,3,1,2,0.54,0.5152,0.88,0.2239,23
2011-05-18,2,0,5,1,0,3,1,2,0.54,0.5152,0.88,0.2537,12
2011-05-18,2,0,5,2,0,3,1,3,0.52,0.5,0.94,0.2239,6
2011-05-18,2,0,5,3,0,3,1,3,0.52,0.5,0.94,0.2985,9
2011-05-18,2,0,5,4,0,3,1,3,0.52,0.5,0.94,0.2985,3
2011-05-18,2,0,5,5,0,3,1,1,0.52,0.5,1.0,0.2239,9
2011-05-18,2,0,5,6,0,3,1,1,0.52,0.5,1.0,0.1343,101
2011-05-18,2,0,5,7,0,3,1,1,0.54,0.5152,0.88,0.194,274
2011-05-18,2,0,5,8,0,3,1,1,0.56,0.5303,0.88,0.2836,453
2011-05-18,2,0,5,9,0,3,1,3,0.56,0.5303,0.83,0.2537,202
2011-05-18,2,0,5,10,0,3,1,3,0.54,0.5152,0.88,0.2836,106
2011-05-18,2,0,5,11,0,3,1,2,0.54,0.5152,0.94,0.0896,23
2011-05-18,2,0,5,12,0,3,1,1,0.56,0.5303,0.94,0.2985,54
2011-05-18,2,0,5,13,0,3,1,2,0.56,0.5303,0.83,0.3284,122
2011-05-18,2,0,5,14,0,3,1,2,0.58,0.5455,0.78,0.2836,138
2011-05-18,2,0,5,15,0,3,1,1,0.6,0.5758,0.78,0.2537,167
2011-05-18,2,0,5,16,0,3,1,1,0.6,0.5909,0.73,0.194,294
2011-05-18,2,0,5,17,0,3,1,1,0.6,0.5909,0.69,0.1343,565
2011-05-18,2,0,5,18,0,3,1,1,0.6,0.5909,0.73,0.2239,489
2011-05-18,2,0,5,19,0,3,1,3,0.56,0.5303,0.88,0.1343,331
2011-05-18,2,0,5,20,0,3,1,3,0.56,0.5303,0.88,0.1343,213
2011-05-18,2,0,5,21,0,3,1,1,0.52,0.5,0.88,0.0,85
2011-05-18,2,0,5,22,0,3,1,1,0.52,0.5,0.83,0.0,117
2011-05-18,2,0,5,23,0,3,1,1,0.52,0.5,0.94,0.0896,59
2011-05-19,2,0,5,0,0,4,1,1,0.52,0.5,0.94,0.1045,29
2011-05-19,2,0,5,1,0,4,1,1,0.5,0.4848,0.94,0.0,6
2011-05-19,2,0,5,2,0,4,1,1,0.5,0.4848,0.94,0.0,15
2011-05-19,2,0,5,3,0,4,1,1,0.48,0.4697,1.0,0.0,4
2011-05-19,2,0,5,4,0,4,1,1,0.48,0.4697,0.94,0.0,5
2011-05-19,2,0,5,5,0,4,1,1,0.48,0.4697,0.94,0.0,26
2011-05-19,2,0,5,6,0,4,1,2,0.5,0.4848,0.94,0.0,103
2011-05-19,2,0,5,7,0,4,1,2,0.5,0.4848,1.0,0.0,257
2011-05-19,2,0,5,8,0,4,1,2,0.52,0.5,0.88,0.0,487
2011-05-19,2,0,5,9,0,4,1,2,0.54,0.5152,0.88,0.0896,216
2011-05-19,2,0,5,10,0,4,1,2,0.54,0.5152,0.83,0.0,130
2011-05-19,2,0,5,11,0,4,1,3,0.54,0.5152,0.88,0.1642,164
2011-05-19,2,0,5,12,0,4,1,2,0.58,0.5455,0.78,0.1045,168
2011-05-19,2,0,5,13,0,4,1,3,0.58,0.5455,0.64,0.2537,183
2011-05-19,2,0,5,14,0,4,1,3,0.54,0.5152,0.73,0.194,180
2011-05-19,2,0,5,15,0,4,1,1,0.56,0.5303,0.78,0.1642,188
2011-05-19,2,0,5,16,0,4,1,1,0.58,0.5455,0.64,0.194,302
2011-05-19,2,0,5,17,0,4,1,1,0.56,0.5303,0.78,0.1642,547
2011-05-19,2,0,5,18,0,4,1,1,0.6,0.6212,0.55,0.1642,513
2011-05-19,2,0,5,19,0,4,1,1,0.58,0.5455,0.6,0.1343,410
2011-05-19,2,0,5,20,0,4,1,1,0.54,0.5152,0.77,0.2836,282
2011-05-19,2,0,5,21,0,4,1,1,0.54,0.5152,0.77,0.2836,209
2011-05-19,2,0,5,22,0,4,1,3,0.5,0.4848,0.82,0.2985,79
2011-05-19,2,0,5,23,0,4,1,1,0.48,0.4697,0.94,0.0,72
2011-05-20,2,0,5,0,0,5,1,1,0.46,0.4545,0.94,0.0896,48
2011-05-20,2,0,5,1,0,5,1,1,0.46,0.4545,1.0,0.0,25
2011-05-20,2,0,5,2,0,5,1,1,0.44,0.4394,1.0,0.0896,8
2011-05-20,2,0,5,3,0,5,1,1,0.44,0.4394,1.0,0.0,5
2011-05-20,2,0,5,4,0,5,1,1,0.44,0.4394,0.94,0.0896,5
2011-05-20,2,0,5,5,0,5,1,1,0.44,0.4394,0.94,0.1045,28
2011-05-20,2,0,5,6,0,5,1,1,0.46,0.4545,0.88,0.1045,117
2011-05-20,2,0,5,7,0,5,1,1,0.5,0.4848,0.77,0.1642,319
2011-05-20,2,0,5,8,0,5,1,1,0.54,0.5152,0.68,0.0,517
2011-05-20,2,0,5,9,0,5,1,1,0.54,0.5152,0.68,0.2239,234
2011-05-20,2,0,5,10,0,5,1,1,0.56,0.5303,0.64,0.194,148
2011-05-20,2,0,5,11,0,5,1,2,0.58,0.5455,0.6,0.194,196
2011-05-20,2,0,5,12,0,5,1,2,0.6,0.6212,0.56,0.2537,255
2011-05-20,2,0,5,13,0,5,1,3,0.6,0.6212,0.56,0.2836,232
2011-05-20,2,0,5,14,0,5,1,1,0.62,0.6212,0.53,0.2239,197
2011-05-20,2,0,5,15,0,5,1,2,0.6,0.6212,0.56,0.194,242
2011-05-20,2,0,5,16,0,5,1,2,0.6,0.6212,0.53,0.1642,330
2011-05-20,2,0,5,17,0,5,1,1,0.62,0.6212,0.53,0.0,554
2011-05-20,2,0,5,18,0,5,1,1,0.6,0.6212,0.56,0.1642,473
2011-05-20,2,0,5,19,0,5,1,1,0.58,0.5455,0.64,0.0896,302
2011-05-20,2,0,5,20,0,5,1,1,0.58,0.5455,0.64,0.1045,220
2011-05-20,2,0,5,21,0,5,1,1,0.56,0.5303,0.64,0.1045,195
2011-05-20,2,0,5,22,0,5,1,1,0.54,0.5152,0.73,0.0,152
2011-05-20,2,0,5,23,0,5,1,1,0.52,0.5,0.72,0.1642,115
2011-05-21,2,0,5,0,0,6,0,1,0.52,0.5,0.77,0.1045,98
2011-05-21,2,0,5,1,0,6,0,1,0.52,0.5,0.72,0.0,72
2011-05-21,2,0,5,2,0,6,0,1,0.52,0.5,0.72,0.1045,40
2011-05-21,2,0,5,3,0,6,0,1,0.48,0.4697,0.82,0.1045,19
