index,Ganancia bruta,Ganancia (pérdida),Ingresos de actividades ordinarias,Costo de ventas,Patrimonio total,Total pasivos,Total de activos,Ganancias acumuladas,Pasivos corrientes totales,Activos corrientes totales,Sector,event
14931,412420.5,-4745.5,412420.5,0.0,5964063.5,1828427.5,7792491.0,2509151.5,1235437.0,7121254.5,K,0.0
12511,8489567.333333334,2164874.333333333,113290729.66666669,104801162.33333331,23231882.0,41903114.66666666,65134996.66666666,2011987.3333333333,24836296.666666668,62865008.333333336,F,0.0
5784,4950070.666666667,127440.33333333331,12321987.666666666,7371917.0,4415240.333333333,4543225.0,8958465.333333334,1908535.3333333333,3009702.333333333,4459073.0,C,0.0
3904,532145.3333333334,357328.3333333333,1776966.3333333333,1244821.0,5167905.0,2843931.6666666665,8011836.666666667,-145445.0,925401.0,80052.0,A,0.0
16952,1069828.0,68231.0,4097844.0,3028016.0,141387.0,1886787.0,2028174.0,86650.0,1106193.0,1164667.0,G,0.0
13008,860328.3333333334,302317.6666666667,860328.3333333334,,9620467.666666666,631250.3333333334,10251718.0,8724515.666666666,425105.3333333333,384625.0,L,0.0
2637,2087642.3333333333,1018789.6666666666,26750789.0,24663146.666666668,20787987.666666668,7697573.0,28485560.666666668,6436518.333333333,4376828.333333333,5747043.333333333,A,0.0
8813,175416.33333333334,-28537.666666666668,175416.33333333334,,914782.0,7214453.0,8129235.0,16079.0,17491.666666666668,46577.333333333336,L,0.0
6834,2093219.3333333333,25632.666666666668,6784578.666666667,4691359.333333333,2227319.333333333,3376434.333333333,5603753.666666667,1236419.6666666667,3165452.333333333,5107568.333333333,G,0.0
7665,4294423.333333333,3232857.0,12017697.333333334,11584911.0,5021451.666666667,30011097.0,35032548.666666664,3534785.0,16407294.666666666,32954717.666666668,F,0.0
15983,1211036.0,110804.0,3158270.0,1947234.0,485577.0,1979311.0,2464888.0,295724.0,1380452.0,2163291.0,G,0.0
2041,1852005.3333333333,875320.0,1852005.3333333333,,6913099.333333333,1674434.3333333333,8587533.666666666,6577454.0,725472.6666666666,1915102.0,G,0.0
8242,4822928.333333333,-4754761.333333333,42145244.66666666,37322316.333333336,8539225.666666666,17887037.333333332,26426263.0,-1084317.3333333333,13217402.333333334,23083662.666666668,J,0.0
9854,1178688.5,285099.5,4266446.0,3087757.5,3219961.0,909799.0,4129760.0,3012553.0,693729.5,1837179.0,G,0.0
275,1783223.0,198768.0,6469304.666666667,4686081.666666667,5647918.0,2476239.6666666665,8124157.666666667,3888872.3333333335,718894.6666666666,5821459.666666667,C,0.0
12478,997954.3333333334,276990.6666666667,997954.3333333334,,2071214.6666666667,1209010.0,3280224.6666666665,2063714.6666666667,369615.5,1387397.6666666667,L,0.0
20398,-2112300.0,-5568051.0,442440364.0,444552664.0,938832.0,119967330.0,120906162.0,-5338574.0,119963027.0,120652107.0,B,0.0
19866,3589287.0,439795.0,7901102.0,4311815.0,1693702.0,4419680.0,6113382.0,1359415.0,4419680.0,5976129.0,G,0.0
6504,506206.6666666667,-423551.3333333333,2743522.333333333,2237315.6666666665,-66029.66666666667,22098497.0,22032467.33333333,-709122.6666666666,6405884.333333333,21705659.0,F,0.0
4314,8473447.333333334,1849773.0,64833195.66666666,56359748.333333336,6597220.0,7055631.0,13652851.0,2036980.6666666667,6828309.333333333,12373172.333333334,G,0.0
4336,2173138.333333333,194151.66666666663,7208733.666666667,5035595.333333333,2325012.333333333,3884715.6666666665,6209728.0,918583.0,3884715.6666666665,6051075.0,G,0.0
7420,955926.6666666666,656594.0,17103398.0,16147471.333333334,7177237.333333333,8588593.333333334,15765830.666666666,1305035.3333333333,8588593.333333334,14790142.0,F,0.0
2829,882013.0,5336953.0,882013.0,,42381531.333333336,42760032.0,85141563.33333333,12863432.0,6401749.666666667,9060763.333333334,L,0.0
16831,280561.0,68498.0,854191.0,573630.0,180798.0,169287.0,350085.0,117378.0,169287.0,281086.0,C,0.0
9153,7347074.666666667,1986049.0,32285293.0,24938218.33333333,7616570.666666667,59104640.66666666,66721211.333333336,2220568.6666666665,48713497.333333336,40994632.66666666,F,0.0
15587,0.0,-689930.5,0.0,0.0,993074.5,478821.0,1471895.5,-1698426.5,478821.0,366317.5,F,0.0
14640,1084690.5,74238.0,2547164.0,1462473.5,1486695.5,5658504.5,7145200.0,323902.5,3532572.5,2158702.5,A,0.0
7740,1067350.3333333333,-52621.333333333336,2746520.0,1679169.6666666667,66883.66666666667,6010085.666666667,6076969.333333333,44383.66666666666,191754.3333333333,5965115.333333333,G,0.0
31,356159.6666666667,82539.33333333333,356159.6666666667,,2910269.6666666665,1205453.6666666667,4115723.3333333335,1307542.3333333333,1015917.5,1428848.0,L,0.0
3935,1083037.3333333333,371613.0,1083037.3333333333,,15455822.666666666,9821344.333333334,25277167.0,195554.0,9222078.333333334,1346405.6666666667,K,0.0
11738,534165.0,331362.0,534165.0,0.0,912212.0,216850.0,1129062.0,561376.0,216850.0,644868.0,B,0.0
4958,18456649.0,3510708.6666666665,31904652.33333333,13448003.333333334,15554989.666666666,9935529.0,25490518.666666668,9243414.666666666,6591110.0,17164553.333333332,G,0.0
8156,437353.0,144683.33333333334,437353.0,0.0,4917688.333333333,595995.3333333334,5513683.666666667,641005.0,544511.6666666666,183775.0,L,0.0
18934,266161.0,178897.0,323793.0,57632.0,4460925.0,2090476.0,6551401.0,768758.0,422213.0,3353302.0,F,0.0
17371,51555.0,-106549.0,530183.0,478628.0,1420375.0,25942046.0,27362421.0,-175848.0,15958719.0,16028760.0,F,0.0
8891,0.0,4730.333333333333,0.0,,47464.333333333336,35101883.333333336,35149347.666666664,-52535.66666666666,7667522.0,5958248.0,F,0.0
9263,3546017.333333333,955674.0,5644905.333333333,2098888.0,5498862.333333333,1987531.3333333333,7486393.666666667,1322975.3333333333,1987531.3333333333,7435294.666666667,G,0.0
9590,2429580.6666666665,72084.66666666667,7563020.333333333,5133439.666666667,4807230.0,4355185.333333333,9162415.333333334,-1230240.6666666667,1637740.0,8852292.0,G,0.0
16476,1390425.0,901291.0,1390425.0,,32256764.0,230460.0,32487224.0,31578498.0,230460.0,1354244.0,M,0.0
5046,3993394.0,102819.66666666669,10611514.0,6618120.0,6546471.0,3703200.6666666665,10249671.666666666,2344567.6666666665,2673034.6666666665,7923381.0,G,0.0
9696,-1533664.3333333333,-3598996.0,2435940.0,3969604.3333333335,-15063829.666666666,24836237.33333333,9772407.666666666,-15188829.666666666,3750928.6666666665,9632322.666666666,C,0.0
443,1508574.3333333333,416106.0,10311009.333333334,8802435.0,4308883.333333333,2051205.6666666667,6360089.0,4293883.333333333,1750442.6666666667,6216297.333333333,G,0.0
14156,623790.97,92451.485,3485894.35,2862103.38,862914.685,1065911.245,1928825.93,220478.255,970747.62,1065630.58,H,0.0
20378,56942.0,-16608.0,1445000.0,1388058.0,317987.0,2765482.0,3083469.0,306987.0,2765482.0,3083469.0,F,0.0
6785,13670793.666666666,3006543.333333333,77388230.33333333,63717436.66666666,18652900.666666668,25862692.666666668,44515593.333333336,2929927.0,23489386.666666668,31655703.666666668,C,0.0
18033,0.0,-1313075.0,0.0,0.0,3385561.0,7726.0,3393287.0,-524130.0,7726.0,3393287.0,K,0.0
8691,13019582.666666666,8759119.666666666,33722684.666666664,20703102.0,35162205.0,34251267.0,69413472.0,18951867.0,22826120.0,33600532.0,F,0.0
16205,561067.0,93923.0,2966357.0,2405290.0,1117348.0,1946864.0,3064212.0,880137.0,1722602.0,1690636.0,C,0.0
12,2051839.6666666667,4008676.3333333335,2353863.6666666665,302024.0,14843775.666666666,13969361.333333334,28813137.0,8504147.0,8401148.333333334,9283241.0,J,0.0
2490,884499.0,112658.0,4794034.333333333,3909535.3333333335,5473991.666666667,26742874.666666668,32216866.33333333,1607228.3333333333,2409603.333333333,16024018.333333334,A,0.0
715,2035117.3333333333,234603.66666666663,10879060.333333334,8843943.0,5751881.333333333,3217444.0,8969325.333333334,5000433.333333333,2756250.0,7785723.333333333,F,0.0
19401,377568.0,5764.0,3315563.0,2937995.0,850574.0,3198271.0,4048845.0,827574.0,3198271.0,4048845.0,F,0.0
17036,553189.0,243536.0,1857789.0,1304600.0,2906445.0,2291176.0,5197621.0,1824587.0,2291176.0,3212775.0,C,0.0
3073,11770037.333333334,44298.66666666666,63889919.66666666,52119882.333333336,43932990.333333336,37136084.333333336,81069074.66666667,35872200.666666664,14004574.0,17355002.666666668,G,0.0
6555,1478283.3333333333,257279.0,6102554.0,4624270.666666667,1550585.6666666667,3267228.6666666665,4817814.333333333,1100585.6666666667,1822930.0,2850936.6666666665,C,0.0
8733,28932.666666666668,195362.66666666663,41516666.66666666,41487734.0,3174762.333333333,87267261.33333333,90442023.66666669,216262.3333333333,46678846.66666666,89187304.66666667,L,0.0
17278,4547275.0,260534.0,15013800.0,10466525.0,3667610.0,25487982.0,29155592.0,1848559.0,25487982.0,26350649.0,F,0.0
11097,2386757.0,87646.0,9289261.5,6902504.5,-1256852.5,7127741.0,5870888.5,-4697447.5,7127741.0,5607472.5,P,0.0
8750,1824840.0,388034.3333333333,20341270.666666668,18516430.666666668,8052479.0,102721987.33333331,110774466.33333331,5026018.0,99255643.0,104864329.66666669,C,0.0
11982,101462.0,-135724.0,345728.0,244266.0,960061.0,180370.0,1140431.0,-1763575.0,180370.0,151005.0,B,0.0
19779,2092126.0,-220529.0,4445514.0,2353388.0,966271.0,5044271.0,6010542.0,951271.0,4267818.0,4646385.0,G,0.0
11762,514543.0,3790962.0,1294164.0,779621.0,35116730.0,3894121.0,39010851.0,34136799.0,74641.0,1468211.0,A,0.0
8302,4283079.333333333,2111521.0,4293020.333333333,9941.0,33572822.666666664,101344.66666666669,33674167.333333336,5026936.666666667,101344.66666666669,21846681.33333333,K,0.0
7838,1691975.3333333333,1306872.3333333333,1727861.0,35885.666666666664,3970898.6666666665,4865771.333333333,8836670.0,3896313.0,4689350.333333333,7204403.333333333,F,0.0
13598,265976.0,-102147.0,444793.0,178817.0,729367.0,1695754.0,2425121.0,-49040.5,447148.5,1400640.5,P,0.0
7847,3855576.0,358071.6666666667,12891046.0,9035470.0,3983733.3333333335,8448878.333333334,12432611.666666666,1743014.0,8448878.333333334,12081299.666666666,C,0.0
8679,0.0,54221.0,0.0,0.0,6517006.333333333,765224.0,7282230.333333333,3532476.333333333,408565.6666666667,39787.333333333336,L,0.0
2786,2009280.3333333333,331012.0,8039117.0,6029836.666666667,2456294.6666666665,4066000.3333333335,6522295.0,1196969.6666666667,2049268.0,2759834.333333333,G,0.0
1741,5711373.666666667,1195685.0,17016338.0,11304964.333333334,8862249.333333334,149364870.0,158227119.33333334,5047872.0,18351988.33333333,70224522.66666667,F,0.0
6260,8569901.0,1215449.3333333333,26056589.33333333,17486688.333333332,6744099.666666667,5840823.0,12584922.666666666,4319099.666666667,4149460.0,7672305.0,F,0.0
17392,432727.0,-21843.0,2980186.0,2547459.0,602598.0,209470.0,812068.0,446549.0,113536.0,193596.0,G,0.0
13522,363542.0,-39944.5,374661.0,22238.0,1575.0,165360.5,166935.5,-66046.0,124050.5,31066.0,R,0.0
17870,364545.0,245116.0,364545.0,,970012.0,2567559.0,3537571.0,453233.0,13674.0,384540.0,K,0.0
14416,0.0,-256925.5,0.0,0.0,7196120.5,58784.5,7254905.0,7069002.5,58784.5,1748333.0,K,0.0
3801,868225.3333333334,1715.6666666666667,3102390.0,2234164.6666666665,2108954.0,37072795.66666666,39181749.66666666,-522654.3333333333,11605714.666666666,4369476.0,M,0.0
6122,5432189.666666667,412699.6666666667,5432189.666666667,0.0,4838666.0,6712154.666666667,11550820.666666666,2013249.3333333333,5798585.0,7680185.666666667,L,0.0
13312,0.0,113840.5,0.0,0.0,919276.0,3955265.0,4874541.0,659276.0,15659.0,460691.5,F,0.0
17075,985678.0,351854.0,3311951.0,2326273.0,3225272.0,1248916.0,4474188.0,952773.0,413514.0,2672507.0,J,0.0
15043,0.0,206162.0,0.0,0.0,3556838.5,2996111.0,6552949.5,2720553.5,311918.0,5656999.0,N,0.0
336,8359710.333333333,527220.3333333334,30272636.0,21912925.666666668,5161641.0,9756113.0,14917754.0,3261925.333333333,9756113.0,14523300.0,G,0.0
13761,2479996.5,292708.0,4689607.5,2209611.0,1178480.5,760101.0,1938581.5,797916.0,599836.0,1022257.5,G,0.0
12908,3470359.333333333,-648948.3333333334,17075585.333333332,13605226.0,-435625.3333333333,18294967.0,17859341.666666668,-819126.3333333334,18114967.0,16696785.666666666,G,0.0
11004,0.0,2209.5,0.0,0.0,15958811.5,26537523.5,42496335.0,15918811.5,15241923.0,42496335.0,F,0.0
1774,148823.66666666666,134782.0,941613.3333333334,792789.6666666666,1889359.0,9959984.333333334,11849343.333333334,290246.0,4803406.333333333,11102497.666666666,F,0.0
11435,5663261.0,119537.0,40948151.0,35284890.0,290499.0,2715009.0,3005508.0,-430374.0,2475100.0,2533947.0,G,0.0
6224,1881684.3333333333,41441.0,2130423.6666666665,248739.3333333333,8031225.0,1196001.6666666667,9227226.666666666,7911225.0,604187.0,346084.6666666667,I,0.0
11280,257218.0,17400.0,262648.0,5430.0,2946020.0,174358.0,3120378.0,110066.0,174358.0,162356.0,M,0.0
435,1676177.0,141452.66666666666,8599178.0,6923001.0,1366091.6666666667,2281213.333333333,3647305.0,880100.3333333334,1763274.6666666667,2530202.0,G,0.0
12593,162559.33333333334,-13752.333333333334,704792.0,542232.6666666666,1357690.0,2163350.0,3521040.0,693887.3333333334,712465.6666666666,1035301.0,L,0.0
5324,289730.3333333333,438589.0,389103.3333333333,99373.0,7589387.333333333,457046.0,8046433.333333333,3778282.0,105485.66666666669,1952605.0,L,0.0
15806,851554.0,89415.0,3992476.0,3140922.0,845607.0,173373.0,1018980.0,370687.0,173373.0,954044.0,G,0.0
14873,72300.0,142434.5,372373.0,300073.0,593285.5,6931823.0,7525108.5,189054.5,5554804.5,4740943.0,H,0.0
13022,890829.3333333334,29435.33333333333,6264084.333333333,5373255.0,1276523.3333333333,1228574.3333333333,2505097.6666666665,77415.33333333333,485075.0,1553823.0,G,0.0
9418,2172209.333333333,378495.3333333333,8793721.666666666,6621512.333333333,3710014.3333333335,4241992.0,7952006.333333333,1727982.0,3940852.3333333335,6170672.333333333,B,0.0
20078,351951.0,36379.0,1690000.0,1338049.0,1436146.0,1785749.0,3221895.0,989519.0,369630.0,3218147.0,F,0.0
7243,3670809.3333333335,617859.0,5851924.0,2181114.6666666665,1028792.6666666666,3976659.6666666665,5005452.333333333,919541.0,1414747.6666666667,2888619.6666666665,M,0.0
13726,970074.0,48136.0,5821864.0,4851790.0,1024840.0,352679.5,1377519.5,746367.5,352679.5,415574.0,G,0.0
2420,3031890.6666666665,248964.0,9557906.333333334,6526015.666666667,2752887.0,4848420.333333333,7601307.333333333,1341044.6666666667,2393541.333333333,6128776.333333333,C,0.0
7856,703651.3333333334,131864.66666666666,703651.3333333334,0.0,3582590.0,697065.6666666666,4279655.666666667,1571996.0,697065.6666666666,1245427.6666666667,L,0.0
17805,-968374.0,294217.0,650640.0,1619014.0,1194980.0,5410689.0,6605669.0,188670.0,,3290501.0,N,0.0
17973,500501.0,55890.0,500501.0,,107359.0,521554.0,628913.0,-25557.0,521554.0,270694.0,L,0.0
9517,2034611.0,-3408401.6666666665,9489454.666666666,7454843.666666667,-479024.6666666667,10882486.333333334,10403461.666666666,-7319180.666666667,7791560.0,7904814.333333333,G,0.0
4688,1306166.0,148701.66666666666,17221004.333333332,15914838.333333334,1165601.3333333333,1833950.0,2999551.333333333,1058266.3333333333,1499356.3333333333,2554324.333333333,N,0.0
2893,7345178.333333333,2120717.333333333,36879670.0,29534491.666666668,19418733.0,5825793.333333333,25244526.33333333,15027366.666666666,5822163.0,17341988.0,C,0.0
6413,740368.0,2993.333333333333,879174.0,416418.0,5272721.333333333,2446475.0,7719196.333333333,1909847.3333333333,444699.0,870445.6666666666,L,0.0
6455,1905276.6666666667,541091.3333333334,4782152.0,2876875.333333333,8007677.0,4104467.3333333335,12112144.333333334,7347678.333333333,3462229.333333333,5837651.0,G,0.0
13805,980697.0,87603.0,3760173.5,2779476.5,1041276.5,628139.5,1669416.0,943993.5,628139.5,1591064.0,G,0.0
12257,3641766.0,635323.0,32487505.0,28845739.0,3300467.0,7227109.0,10527576.0,2080467.0,3711774.0,7586369.0,G,0.0
17907,3996486.0,276442.0,3996486.0,0.0,868332.0,1728098.0,2596430.0,321901.0,1727768.0,2251308.0,N,0.0
11969,2407903.0,597108.0,2407903.0,0.0,25645116.0,12996292.0,38641408.0,14040000.0,2689870.0,1902.0,L,0.0
20001,12691.0,-19518.0,25921.0,13230.0,30482.0,126.0,30608.0,-19518.0,126.0,14796.0,G,0.0
2576,766646.3333333334,-3025.6666666666665,1122971.3333333333,356325.0,23194895.33333333,5493977.666666667,28688873.0,14738911.333333334,701288.6666666666,780867.3333333334,L,0.0
18011,1001287.0,134236.0,5176115.0,4174828.0,1954768.0,849391.0,2804159.0,1813684.0,691743.0,2099482.0,G,0.0
4284,9055174.666666666,20325.666666666668,25345765.666666668,16290591.0,4316777.0,6852801.0,11169578.0,1616395.6666666667,4815881.333333333,4684141.666666667,G,0.0
1147,3195641.6666666665,377405.6666666667,19750190.0,16554548.333333334,9850450.333333334,6710538.666666667,16560989.0,-4014420.0,4405040.666666667,8387086.333333333,C,0.0
1787,4936585.333333333,-614917.0,41525619.333333336,36589034.0,4769634.333333333,8489052.0,13258686.333333334,1733026.3333333333,7409625.333333333,12048227.333333334,G,0.0
16859,652950.0,120272.0,2967954.0,2315004.0,1312468.0,511873.0,1824341.0,1239969.0,454373.0,1742446.0,G,0.0
12174,4325770.0,805497.0,9359368.0,5033598.0,3802737.0,3754777.0,7557514.0,2191775.0,1562140.0,6265111.0,G,0.0
8298,3780907.3333333335,401752.0,14559562.0,10778654.666666666,3581327.333333333,1530635.6666666667,5111963.0,2139575.0,919618.3333333334,4286525.0,G,0.0
2324,1881810.6666666667,363463.3333333333,8757624.666666666,6875814.0,3088948.333333333,5466775.333333333,8555723.666666666,2288293.333333333,4014424.3333333335,5891061.333333333,F,0.0
2332,4706693.333333333,598346.6666666666,18070755.33333333,13364062.0,3439331.6666666665,5401130.0,8840461.666666666,2522665.0,4461052.666666667,6780242.666666667,G,0.0
68,3123010.333333333,499591.6666666667,8045800.333333333,4922790.0,3780722.0,3839915.3333333335,7620637.333333333,2865806.0,3689530.0,5623439.666666667,M,0.0
9242,23852.0,13733.0,23852.0,0.0,26359514.33333333,2984.6666666666665,26362499.0,20029374.33333333,2812.0,5322446.333333333,L,0.0
17636,235047.0,23706.0,3162918.0,2927871.0,203719.0,149350.0,353069.0,86414.0,149350.0,269943.0,G,0.0
2109,1100644.3333333333,124911.66666666669,7696197.0,6595552.666666667,4131260.6666666665,1654916.0,5786176.666666667,3874004.3333333335,519377.6666666667,958275.3333333334,G,0.0
4443,754094.3333333334,325042.0,1371540.0,617445.6666666666,3985227.3333333335,1664801.3333333333,5650028.666666667,3656009.3333333335,870941.0,411275.6666666667,M,0.0
13139,180373.66666666663,13395.0,180373.66666666663,,93960.33333333331,25355.0,119315.33333333331,57560.333333333336,25355.0,119315.33333333331,M,0.0
15103,1727413.0,125963.5,1727413.0,0.0,24699429.5,27795113.0,52494542.5,1515436.0,305384.0,988641.0,M,0.0
9147,7193456.0,117739.33333333331,27376450.666666668,20182994.666666668,1417200.6666666667,17919636.333333332,19336837.0,507539.6666666667,17919636.333333332,18361219.0,M,0.0
16181,0.0,791226.0,0.0,,4937322.0,285414.0,5222736.0,1134464.0,84.0,298453.0,M,0.0
19308,0.0,516748.0,0.0,0.0,9676511.0,933163.0,10609674.0,265642.0,933163.0,1614866.0,S,0.0
413,447669.6666666667,46740.66666666666,447669.6666666667,,4179956.6666666665,516985.6666666667,4696942.333333333,4170557.3333333335,82175.33333333333,127520.0,L,0.0
8318,92353.66666666669,-764983.6666666666,92353.66666666669,0.0,10812027.333333334,2127519.6666666665,12939547.0,-7377033.0,1258758.3333333333,7671048.333333333,J,0.0
11087,1786699.5,280989.5,3481990.5,1695291.0,6735206.5,1851917.5,8587124.0,5948516.0,1509480.5,7956174.5,G,0.0
18335,483433.0,297768.0,688611.0,205178.0,1883227.0,545834.0,2429061.0,-181673.0,216534.0,427527.0,I,0.0
8978,1274802.6666666667,-18145.33333333333,4007558.0,2732755.333333333,1554846.0,4287104.666666667,5841950.666666667,-185237.0,4259306.0,5686249.0,C,0.0
6691,18236662.666666668,1375546.0,105574305.66666669,87337643.0,8328148.666666667,144721582.66666666,153049731.33333334,8320148.666666667,144499557.0,148016443.66666666,G,0.0
19267,1084526.0,420131.0,1084526.0,0.0,-137871.0,3770574.0,3632703.0,-147871.0,3768552.0,3618732.0,M,0.0
